event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_3d725cab,impression,2026-06-03T06:03:31Z,2026-06-03T11:45:57Z,adv_1130,cmp_1130_3,banner_300x250,tablet,,0.0099,USD
evt_3c725b18,impression,2026-06-03T02:20:12Z,2026-06-03T17:24:04Z,adv_1165,cmp_1165_2,banner_300x250,ctv,,0.0189,USD
evt_3f725fd1,impression,2026-06-03T20:36:15Z,2026-06-03T03:21:09Z,adv_1109,cmp_1109_1,interstitial,mobile,IN,0.0083,USD
evt_3e725e3e,impression,2026-06-03T16:15:09Z,2026-06-03T14:56:49Z,adv_1151,cmp_1151_1,preroll,tablet,DE,0.0186,USD
evt_3972565f,impression,2026-06-03T08:45:59Z,2026-06-03T22:50:38Z,adv_1123,cmp_1123_1,preroll,ctv,US,0.0011,USD
evt_387254cc,impression,2026-06-03T01:55:13Z,2026-06-03T08:57:43Z,adv_1165,cmp_1165_2,preroll,tablet,,0.0072,USD
evt_3b701aee,impression,2026-06-03T20:19:43Z,2026-06-03T05:16:44Z,adv_1137,cmp_1137_1,preroll,desktop,DE,0.0138,USD
evt_3c701c81,impression,2026-06-03T08:27:16Z,2026-06-03T21:23:30Z,adv_1186,cmp_1186_2,preroll,mobile,SG,0.0017,USD
evt_397017c8,impression,2026-06-03T08:49:59Z,2026-06-03T18:35:18Z,adv_1123,cmp_1123_1,banner_728x90,mobile,GB,0.0013,USD
evt_3a70195b,click,2026-06-03T03:01:02Z,2026-06-03T09:01:47Z,adv_1165,cmp_1165_1,banner_728x90,tablet,AU,0.8554,USD
evt_3f70213a,impression,2026-06-03T02:56:07Z,2026-06-03T18:05:07Z,adv_1116,cmp_1116_2,interstitial,mobile,CA,0.0179,USD
evt_407022cd,impression,2026-06-03T15:58:26Z,2026-06-03T01:25:01Z,adv_1116,cmp_1116_1,banner_300x250,ctv,,0.0106,USD
evt_407022cd,impression,2026-06-03T15:58:26Z,2026-06-03T01:25:01Z,adv_1116,cmp_1116_1,banner_300x250,ctv,,0.0106,USD
evt_3d701e14,impression,2026-06-03T19:54:41Z,2026-06-03T20:07:48Z,adv_1172,cmp_1172_3,banner_300x250,ctv,unknown,0.0072,USD
evt_3e701fa7,conversion,2026-06-03T18:57:23Z,2026-06-03T20:17:28Z,adv_1172,cmp_1172_3,native_feed,ctv,SG,0.0000,USD
evt_33700e56,impression,2026-06-03T01:57:10Z,2026-06-03T03:15:32Z,adv_1151,cmp_1151_3,banner_300x250,tablet,DE,0.0155,USD
evt_34700fe9,impression,2026-06-03T04:34:16Z,2026-06-03T02:48:17Z,adv_1158,cmp_1158_1,banner_300x250,desktop,GB,0.0164,USD
evt_2d4fb139,impression,2026-06-03T21:34:41Z,2026-06-03T20:43:59Z,adv_1137,cmp_1137_1,banner_728x90,mobile,IN,0.0074,USD
evt_2c4fafa6,impression,2026-06-03T15:21:53Z,2026-06-03T10:32:16Z,adv_1116,cmp_1116_2,banner_300x250,desktop,AU,0.0017,USD
evt_2b4fae13,impression,2026-06-03T06:16:02Z,2026-06-03T17:11:35Z,adv_1179,cmp_1179_3,interstitial,ctv,unknown,0.0040,USD
evt_2a4fac80,impression,2026-06-03T04:37:37Z,2026-06-03T18:49:40Z,adv_1116,cmp_1116_3,banner_728x90,tablet,US,0.0057,USD
evt_314fb785,impression,2026-06-03T16:22:01Z,2026-06-03T16:41:10Z,adv_1172,cmp_1172_3,banner_728x90,tablet,IN,0.0134,INR
evt_304fb5f2,conversion,2026-06-03T20:57:44Z,2026-06-03T00:53:58Z,adv_1137,cmp_1137_1,banner_300x250,ctv,DE,0.0000,USD
evt_2f4fb45f,click,2026-06-03T02:01:05Z,2026-06-03T05:58:12Z,adv_1137,cmp_1137_3,banner_728x90,tablet,DE,0.1460,USD
evt_2e4fb2cc,impression,2026-06-03T18:57:21Z,2026-06-03T19:48:38Z,adv_1123,cmp_1123_2,preroll,mobile,DE,0.0194,USD
evt_354fbdd1,click,2026-06-03T22:13:32Z,2026-06-03T05:11:59Z,adv_1123,cmp_1123_1,banner_300x250,tablet,CA,0.3806,USD
evt_344fbc3e,impression,2026-06-03T06:11:36Z,2026-06-03T13:50:04Z,adv_1123,cmp_1123_3,native_feed,mobile,CA,0.0169,USD
evt_274d6930,impression,2026-06-03T06:43:49Z,2026-06-03T08:07:48Z,adv_1179,cmp_1179_3,banner_728x90,ctv,IN,0.0185,USD
evt_284d6ac3,impression,2026-06-03T04:47:40Z,2026-06-03T11:57:01Z,adv_1151,cmp_1151_3,preroll,mobile,AU,0.0043,USD
evt_294d6c56,impression,2026-06-03T19:05:33Z,2026-06-03T06:55:28Z,adv_1165,cmp_1165_1,native_feed,mobile,unknown,0.0041,USD
evt_2a4d6de9,impression,2026-06-03T16:46:52Z,2026-06-03T23:44:51Z,adv_1123,cmp_1123_2,banner_300x250,mobile,CA,0.0051,INR
evt_2b4d6f7c,click,2026-06-03T08:16:25Z,2026-06-03T23:38:07Z,adv_1172,cmp_1172_2,banner_728x90,desktop,US,0.8867,USD
evt_2c4d710f,impression,2026-06-03T21:01:37Z,2026-06-03T21:27:06Z,adv_1116,cmp_1116_2,preroll,ctv,SG,0.0061,USD
evt_2d4d72a2,conversion,2026-06-03T13:52:03Z,2026-06-03T13:37:39Z,adv_1172,cmp_1172_3,interstitial,mobile,CA,0.0000,INR
evt_2e4d7435,impression,2026-06-03T12:21:38Z,2026-06-03T13:09:39Z,adv_1137,cmp_1137_2,native_feed,mobile,US,0.0108,USD
evt_2f4d75c8,impression,2026-06-03T02:52:29Z,2026-06-03T07:10:14Z,adv_1123,cmp_1123_1,banner_728x90,mobile,,0.0028,USD
evt_304d775b,impression,2026-06-03T06:09:54Z,2026-06-03T09:30:40Z,adv_1172,cmp_1172_1,native_feed,mobile,unknown,0.0090,USD
evt_93cf8404,conversion,2026-06-03T11:44:25Z,2026-06-03T12:37:46Z,adv_1144,cmp_1144_1,native_feed,tablet,US,0.0000,USD
evt_94cf8597,impression,2026-06-03T13:37:28Z,2026-06-03T10:02:52Z,adv_1144,cmp_1144_3,native_feed,desktop,GB,0.0028,USD
evt_95cf872a,impression,2026-06-03T04:11:10Z,2026-06-03T18:50:36Z,adv_1144,cmp_1144_2,preroll,desktop,unknown,0.0023,USD
evt_96cf88bd,impression,2026-06-03T02:47:30Z,2026-06-03T02:16:22Z,adv_1165,cmp_1165_2,interstitial,tablet,,0.0071,USD
evt_8fcf7db8,impression,2026-06-03T06:42:32Z,2026-06-03T10:05:29Z,adv_1123,cmp_1123_2,banner_300x250,ctv,SG,0.0149,USD
evt_90cf7f4b,impression,2026-06-03T10:48:28Z,2026-06-03T10:07:30Z,adv_1137,cmp_1137_1,banner_728x90,tablet,DE,0.0013,USD
evt_91cf80de,click,2026-06-03T00:37:54Z,2026-06-03T06:31:07Z,adv_1116,cmp_1116_2,preroll,desktop,unknown,0.6616,INR
evt_92cf8271,impression,2026-06-03T17:20:13Z,2026-06-03T01:37:11Z,adv_1172,cmp_1172_3,preroll,desktop,IN,0.0135,USD
evt_8bcf776c,conversion,2026-06-03T13:53:15Z,2026-06-03T05:26:55Z,adv_1179,cmp_1179_1,native_feed,ctv,IN,0.0000,USD
evt_8ccf78ff,impression,2026-06-03T04:02:35Z,2026-06-03T06:07:23Z,adv_1179,cmp_1179_3,banner_728x90,tablet,unknown,0.0171,USD
evt_99d1cc0d,impression,2026-06-03T13:12:42Z,2026-06-03T22:59:35Z,adv_1130,cmp_1130_1,native_feed,mobile,CA,0.0019,USD
evt_98d1ca7a,impression,2026-06-03T04:07:11Z,2026-06-03T00:36:11Z,adv_1130,cmp_1130_1,banner_728x90,desktop,IN,0.0058,USD
evt_97d1c8e7,impression,2026-06-03T04:52:05Z,2026-06-03T10:11:39Z,adv_1172,cmp_1172_3,native_feed,mobile,US,0.0001,USD
evt_97d1c8e7,impression,2026-06-03T04:52:05Z,2026-06-03T10:11:39Z,adv_1172,cmp_1172_3,native_feed,mobile,US,0.0001,USD
evt_96d1c754,impression,2026-06-03T03:52:01Z,2026-06-03T12:58:13Z,adv_981,cmp_981_x,native_feed,ctv,IN,0.0127,USD
evt_95d1c5c1,impression,2026-06-03T15:55:55Z,2026-06-03T04:32:34Z,adv_1144,cmp_1144_3,banner_728x90,tablet,DE,0.0122,USD
evt_94d1c42e,impression,2026-06-03T07:02:42Z,2026-06-03T14:07:49Z,adv_1137,cmp_1137_2,native_feed,ctv,IN,0.0139,USD
evt_94d1c42e,impression,2026-06-03T07:02:42Z,2026-06-03T14:07:49Z,adv_1137,cmp_1137_2,native_feed,ctv,IN,0.0139,USD
evt_93d1c29b,impression,2026-06-03T08:15:10Z,2026-06-03T15:54:00Z,adv_1151,cmp_1151_2,banner_728x90,desktop,AU,0.0042,USD
evt_92d1c108,impression,2026-06-03T18:11:01Z,2026-06-03T15:23:41Z,adv_1151,cmp_1151_1,preroll,mobile,unknown,0.0088,USD
evt_91d1bf75,impression,2026-06-03T18:41:46Z,2026-06-03T05:23:27Z,adv_1172,cmp_1172_1,banner_300x250,ctv,AU,0.0133,USD
evt_90d1bde2,conversion,2026-06-03T18:09:38Z,2026-06-03T20:31:03Z,adv_1130,cmp_1130_2,banner_300x250,tablet,GB,0.0000,USD
evt_ffd4ab36,impression,2026-06-03T13:03:35Z,2026-06-03T11:20:43Z,adv_1179,cmp_1179_1,native_feed,ctv,unknown,0.0030,USD
evt_d4acc9,impression,2026-06-03T00:24:24Z,2026-06-03T03:59:52Z,adv_1123,cmp_1123_3,interstitial,desktop,GB,0.0054,USD
evt_fdd4a810,impression,2026-06-03T05:06:31Z,2026-06-03T03:19:48Z,adv_1144,cmp_1144_2,banner_300x250,ctv,SG,0.0180,USD
evt_fed4a9a3,click,2026-06-03T13:01:22Z,2026-06-03T02:54:35Z,adv_1137,cmp_1137_3,preroll,mobile,IN,0.3101,INR
evt_3d4b182,impression,2026-06-03T17:42:35Z,2026-06-03T05:25:20Z,adv_1186,cmp_1186_2,banner_300x250,desktop,IN,0.0023,USD
evt_4d4b315,impression,2026-06-03T13:56:34Z,2026-06-03T22:39:11Z,adv_1137,cmp_1137_2,banner_728x90,desktop,unknown,0.0149,USD
evt_1d4ae5c,impression,2026-06-03T13:08:05Z,2026-06-03T13:49:25Z,adv_1123,cmp_1123_3,banner_300x250,desktop,US,0.0166,USD
evt_2d4afef,impression,2026-06-03T18:36:01Z,2026-06-03T07:15:04Z,adv_1172,cmp_1172_1,banner_300x250,tablet,CA,0.0054,USD
evt_7d4b7ce,impression,2026-06-03T16:45:50Z,2026-06-04T11:01:49Z,adv_1123,cmp_1123_2,banner_728x90,mobile,CA,0.0166,USD
evt_8d4b961,impression,2026-06-03T18:38:20Z,2026-06-03T07:02:02Z,adv_1144,cmp_1144_2,banner_300x250,desktop,US,0.0173,USD
evt_5d6f33f,impression,2026-06-03T14:25:58Z,2026-06-03T17:39:04Z,adv_1158,cmp_1158_2,banner_300x250,desktop,unknown,0.0167,USD
evt_4d6f1ac,impression,2026-06-03T12:09:40Z,2026-06-03T13:24:21Z,adv_1151,cmp_1151_1,banner_300x250,tablet,DE,0.0042,USD
evt_7d6f665,click,2026-06-03T05:43:23Z,2026-06-03T19:48:20Z,adv_1186,cmp_1186_3,interstitial,desktop,CA,0.2458,USD
evt_6d6f4d2,impression,2026-06-03T05:45:51Z,2026-06-03T18:35:31Z,adv_1151,cmp_1151_1,banner_300x250,tablet,GB,0.0033,USD
evt_1d6ecf3,impression,2026-06-03T23:19:28Z,2026-06-03T22:03:59Z,adv_1116,cmp_1116_2,banner_300x250,tablet,unknown,0.0110,USD
evt_d6eb60,click,2026-06-03T22:40:55Z,2026-06-03T09:54:41Z,adv_1172,cmp_1172_3,preroll,mobile,unknown,0.4937,USD
evt_3d6f019,impression,2026-06-03T13:51:42Z,2026-06-03T19:03:33Z,adv_1172,cmp_1172_3,banner_728x90,tablet,CA,0.0055,USD
evt_2d6ee86,impression,2026-06-03T02:47:15Z,2026-06-03T05:56:24Z,adv_1109,cmp_1109_1,banner_728x90,tablet,US,0.0112,USD
evt_dd6ffd7,click,2026-06-03T12:52:44Z,2026-06-03T23:00:22Z,adv_1130,cmp_1130_2,banner_300x250,mobile,IN,0.8686,USD
evt_cd6fe44,impression,2026-06-03T02:07:20Z,2026-06-03T18:46:56Z,adv_1158,cmp_1158_3,banner_300x250,tablet,CA,0.0118,USD
evt_fbc59a60,impression,2026-06-03T10:38:22Z,2026-06-03T09:20:48Z,adv_1186,cmp_1186_3,banner_728x90,desktop,DE,0.0083,INR
evt_fcc59bf3,impression,2026-06-03T05:37:03Z,2026-06-03T11:56:16Z,adv_1130,cmp_1130_1,interstitial,ctv,,0.0101,USD
evt_fdc59d86,impression,2026-06-03T02:23:26Z,2026-06-03T06:31:37Z,adv_1116,cmp_1116_3,banner_300x250,tablet,US,0.0089,USD
evt_fec59f19,impression,2026-06-03T05:15:07Z,2026-06-03T10:16:07Z,adv_1186,cmp_1186_2,preroll,ctv,IN,0.0149,USD
evt_ffc5a0ac,impression,2026-06-03T16:49:03Z,2026-06-03T08:59:29Z,adv_1172,cmp_1172_1,preroll,tablet,,0.0176,USD
evt_c5a23f,impression,2026-06-03T03:10:40Z,2026-06-03T08:57:35Z,adv_1137,cmp_1137_3,banner_728x90,mobile,unknown,0.0017,USD
evt_1c5a3d2,impression,2026-06-03T08:04:10Z,2026-06-03T08:30:00Z,adv_957,cmp_957_x,interstitial,tablet,GB,0.0181,USD
evt_2c5a565,impression,2026-06-03T07:22:03Z,2026-06-03T01:20:29Z,adv_1151,cmp_1151_3,native_feed,tablet,US,0.0122,USD
evt_3c5a6f8,impression,2026-06-03T07:38:00Z,2026-06-03T01:56:03Z,adv_1109,cmp_1109_1,interstitial,ctv,GB,0.0078,USD
evt_4c5a88b,impression,2026-06-03T16:57:51Z,2026-06-03T03:55:43Z,adv_1186,cmp_1186_2,preroll,mobile,,0.0013,USD
evt_1c7e269,impression,2026-06-03T01:05:11Z,2026-06-03T02:20:16Z,adv_1116,cmp_1116_1,preroll,tablet,GB,0.0117,USD
evt_c7e0d6,impression,2026-06-03T22:15:27Z,2026-06-03T14:19:41Z,adv_1123,cmp_1123_2,native_feed,desktop,AU,0.0110,USD
evt_ffc7df43,impression,2026-06-03T23:35:07Z,2026-06-03T23:16:22Z,adv_1165,cmp_1165_1,interstitial,mobile,,0.0183,USD
evt_fec7ddb0,impression,2026-06-03T19:53:54Z,2026-06-03T21:49:06Z,adv_1151,cmp_1151_1,preroll,tablet,SG,0.0099,USD
evt_5c7e8b5,conversion,2026-06-03T19:50:48Z,2026-06-03T00:49:56Z,adv_1109,cmp_1109_2,native_feed,tablet,SG,0.0000,USD
evt_4c7e722,impression,2026-06-03T12:29:27Z,2026-06-03T04:37:49Z,adv_1186,cmp_1186_3,native_feed,tablet,unknown,0.0096,USD
evt_3c7e58f,click,2026-06-03T00:45:11Z,2026-06-03T22:59:57Z,adv_957,cmp_957_x,banner_728x90,ctv,GB,0.8632,USD
evt_2c7e3fc,impression,2026-06-03T07:58:18Z,2026-06-03T13:04:23Z,adv_1158,cmp_1158_1,preroll,tablet,GB,0.0199,USD
evt_9c7ef01,impression,2026-06-03T19:04:33Z,2026-06-03T02:15:39Z,adv_1116,cmp_1116_3,banner_728x90,tablet,SG,0.0172,USD
evt_8c7ed6e,impression,2026-06-03T13:54:40Z,2026-06-03T22:19:43Z,adv_1137,cmp_1137_1,interstitial,tablet,GB,0.0109,USD
evt_7ca2a72,impression,2026-06-03T20:34:19Z,2026-06-03T05:15:42Z,adv_1172,cmp_1172_3,native_feed,ctv,GB,0.0158,USD
evt_8ca2c05,impression,2026-06-03T16:12:04Z,2026-06-03T16:02:02Z,adv_1151,cmp_1151_3,banner_300x250,ctv,GB,0.0109,USD
evt_5ca274c,impression,2026-06-03T02:20:26Z,2026-06-03T08:19:01Z,adv_1130,cmp_1130_2,preroll,ctv,,0.0171,USD
evt_6ca28df,impression,2026-06-03T17:52:19Z,2026-06-03T17:08:23Z,adv_1109,cmp_1109_2,preroll,tablet,CA,0.0133,USD
evt_6ca28df,impression,2026-06-03T17:52:19Z,2026-06-03T17:08:23Z,adv_1109,cmp_1109_2,preroll,tablet,CA,0.0133,USD
evt_3ca2426,impression,2026-06-03T14:17:04Z,2026-06-04T00:06:22Z,adv_1158,cmp_1158_1,banner_300x250,ctv,DE,0.0197,USD
evt_4ca25b9,impression,2026-06-03T13:23:40Z,2026-06-03T10:49:01Z,adv_1172,cmp_1172_2,interstitial,tablet,CA,0.0190,INR
evt_1ca2100,click,2026-06-03T07:28:08Z,2026-06-03T16:52:13Z,adv_1165,cmp_1165_1,preroll,tablet,,0.7916,USD
evt_2ca2293,impression,2026-06-03T08:41:55Z,2026-06-03T11:08:27Z,adv_1158,cmp_1158_1,banner_728x90,tablet,GB,0.0013,USD
evt_fca370a,impression,2026-06-03T09:17:08Z,2026-06-03T17:08:59Z,adv_1144,cmp_1144_1,native_feed,mobile,GB,0.0193,USD
evt_10ca389d,impression,2026-06-03T20:10:14Z,2026-06-03T12:37:26Z,adv_1165,cmp_1165_2,native_feed,tablet,DE,0.0158,INR
evt_8dcd3bfb,impression,2026-06-03T13:48:59Z,2026-06-03T01:42:22Z,adv_1158,cmp_1158_3,banner_300x250,mobile,unknown,0.0106,USD
evt_8ccd3a68,impression,2026-06-03T04:36:28Z,2026-06-03T15:29:49Z,adv_1172,cmp_1172_2,preroll,ctv,IN,0.0007,USD
evt_8fcd3f21,impression,2026-06-03T20:09:56Z,2026-06-03T23:57:11Z,adv_1116,cmp_1116_1,preroll,ctv,CA,0.0013,USD
evt_8ecd3d8e,impression,2026-06-03T19:25:04Z,2026-06-03T06:13:53Z,adv_1165,cmp_1165_3,preroll,mobile,unknown,0.0086,USD
evt_91cd4247,impression,2026-06-03T00:03:21Z,2026-06-03T00:04:03Z,adv_1179,cmp_1179_1,native_feed,ctv,CA,0.0142,USD
evt_90cd40b4,impression,2026-06-03T21:30:44Z,2026-06-03T23:03:05Z,adv_1165,cmp_1165_3,banner_300x250,mobile,CA,0.0107,USD
evt_93cd456d,impression,2026-06-03T04:04:29Z,2026-06-03T02:35:38Z,adv_1116,cmp_1116_1,banner_300x250,tablet,CA,0.0163,USD
evt_92cd43da,impression,2026-06-03T23:38:56Z,2026-06-03T12:24:23Z,adv_1172,cmp_1172_2,native_feed,mobile,SG,0.0187,USD
evt_85cd2f63,impression,2026-06-03T17:44:51Z,2026-06-03T22:53:52Z,adv_1165,cmp_1165_1,banner_728x90,tablet,unknown,0.0020,INR
evt_84cd2dd0,impression,2026-06-03T13:02:52Z,2026-06-03T08:19:56Z,adv_1179,cmp_1179_2,preroll,ctv,GB,0.0038,INR
evt_83e2f28c,impression,2026-06-03T12:50:20Z,2026-06-03T13:00:36Z,adv_1137,cmp_1137_2,preroll,ctv,DE,0.0021,USD
evt_84e2f41f,impression,2026-06-03T02:13:52Z,2026-06-03T21:41:45Z,adv_1151,cmp_1151_2,native_feed,desktop,unknown,0.0136,USD
evt_85e2f5b2,impression,2026-06-03T07:50:28Z,2026-06-03T06:11:10Z,adv_1123,cmp_1123_2,interstitial,ctv,GB,0.0098,USD
evt_86e2f745,impression,2026-06-03T16:25:08Z,2026-06-03T03:22:36Z,adv_1116,cmp_1116_2,banner_728x90,desktop,DE,0.0027,USD
evt_86e2f745,impression,2026-06-03T16:25:08Z,2026-06-03T03:22:36Z,adv_1116,cmp_1116_2,banner_728x90,desktop,DE,0.0027,USD
evt_7fe2ec40,impression,2026-06-03T14:04:21Z,2026-06-03T22:34:48Z,adv_1116,cmp_1116_2,banner_300x250,ctv,AU,0.0142,USD
evt_80e2edd3,impression,2026-06-03T19:39:17Z,2026-06-03T06:00:21Z,adv_1109,cmp_1109_1,native_feed,ctv,US,0.0111,USD
evt_81e2ef66,impression,2026-06-03T00:47:39Z,2026-06-03T18:49:48Z,adv_1130,cmp_1130_1,preroll,mobile,IN,0.0120,USD
evt_81e2ef66,impression,2026-06-03T00:47:39Z,2026-06-03T18:49:48Z,adv_1130,cmp_1130_1,preroll,mobile,IN,0.0120,USD
evt_82e2f0f9,impression,2026-06-03T21:13:55Z,2026-06-03T20:24:52Z,adv_1179,cmp_1179_2,preroll,mobile,GB,0.0014,USD
evt_8be2ff24,impression,2026-06-03T09:29:19Z,2026-06-03T06:44:19Z,adv_1137,cmp_1137_3,native_feed,tablet,unknown,0.0107,USD
evt_8ce300b7,impression,2026-06-03T06:55:43Z,2026-06-04T00:01:45Z,adv_1158,cmp_1158_1,banner_300x250,tablet,SG,0.0117,USD
evt_9e60415,impression,2026-06-03T09:34:53Z,2026-06-03T12:05:02Z,adv_1172,cmp_1172_3,preroll,tablet,DE,0.0167,USD
evt_8e60282,impression,2026-06-03T10:40:49Z,2026-06-03T05:26:06Z,adv_1137,cmp_1137_1,banner_728x90,mobile,GB,0.0127,INR
evt_7e600ef,click,2026-06-03T05:15:12Z,2026-06-03T15:50:45Z,adv_1165,cmp_1165_1,banner_728x90,desktop,AU,0.6370,USD
evt_6e5ff5c,conversion,2026-06-03T14:43:28Z,2026-06-03T09:08:14Z,adv_1172,cmp_1172_2,banner_728x90,mobile,IN,0.0000,USD
evt_5e5fdc9,impression,2026-06-03T10:21:22Z,2026-06-03T05:58:30Z,adv_1109,cmp_1109_2,preroll,ctv,SG,0.0056,USD
evt_4e5fc36,impression,2026-06-03T03:08:25Z,2026-06-03T08:19:33Z,adv_1130,cmp_1130_3,preroll,mobile,AU,0.0040,USD
evt_3e5faa3,impression,2026-06-03T09:28:08Z,2026-06-03T08:36:41Z,adv_1130,cmp_1130_1,interstitial,ctv,CA,0.0086,USD
evt_2e5f910,impression,2026-06-03T12:26:23Z,2026-06-03T10:44:27Z,adv_1109,cmp_1109_2,banner_300x250,ctv,,0.0026,USD
evt_11e610ad,impression,2026-06-03T01:05:11Z,2026-06-03T10:03:07Z,adv_957,cmp_957_x,preroll,mobile,CA,0.0087,USD
evt_10e60f1a,impression,2026-06-03T03:55:57Z,2026-06-03T07:44:13Z,adv_1165,cmp_1165_2,banner_300x250,ctv,IN,0.0019,USD
evt_f266b7cf,impression,2026-06-03T19:28:33Z,2026-06-03T07:32:35Z,adv_1158,cmp_1158_2,preroll,tablet,SG,0.0125,USD
evt_f166b63c,impression,2026-06-03T21:28:49Z,2026-06-03T07:06:41Z,adv_957,cmp_957_x,preroll,ctv,unknown,0.0163,USD
evt_f466baf5,impression,2026-06-03T21:10:01Z,2026-06-03T06:47:21Z,adv_1130,cmp_1130_3,native_feed,desktop,IN,0.0009,USD
evt_f366b962,impression,2026-06-03T08:38:50Z,2026-06-03T04:52:05Z,adv_1109,cmp_1109_3,banner_728x90,desktop,unknown,0.0128,USD
evt_ee66b183,impression,2026-06-03T20:28:01Z,2026-06-03T15:06:53Z,adv_1179,cmp_1179_2,banner_300x250,tablet,AU,0.0083,INR
evt_ed66aff0,impression,2026-06-03T23:06:55Z,2026-06-03T23:58:57Z,adv_1116,cmp_1116_2,native_feed,ctv,AU,0.0016,USD
evt_f066b4a9,impression,2026-06-03T03:21:35Z,2026-06-03T02:42:30Z,adv_1116,cmp_1116_2,native_feed,ctv,CA,0.0066,USD
evt_ef66b316,impression,2026-06-03T05:42:50Z,2026-06-03T13:18:25Z,adv_1130,cmp_1130_1,banner_300x250,ctv,,0.0126,USD
evt_fa66c467,impression,2026-06-03T21:55:32Z,2026-06-03T11:04:25Z,adv_1123,cmp_1123_1,native_feed,tablet,unknown,0.0090,USD
evt_f966c2d4,impression,2026-06-03T11:16:41Z,2026-06-03T03:47:42Z,adv_1165,cmp_1165_2,banner_300x250,tablet,,0.0135,USD
evt_ec646fc6,impression,2026-06-03T16:14:21Z,2026-06-03T09:10:21Z,adv_1144,cmp_1144_2,native_feed,mobile,IN,0.0041,USD
evt_ed647159,impression,2026-06-03T11:45:41Z,2026-06-03T20:28:54Z,adv_1137,cmp_1137_2,interstitial,tablet,IN,0.0080,USD
evt_ea646ca0,impression,2026-06-03T22:38:04Z,2026-06-03T20:49:39Z,adv_1116,cmp_1116_1,interstitial,mobile,SG,0.0056,USD
evt_eb646e33,impression,2026-06-03T20:11:55Z,2026-06-03T04:38:13Z,adv_1123,cmp_1123_1,preroll,ctv,US,0.0199,USD
evt_f0647612,impression,2026-06-03T22:01:41Z,2026-06-03T06:18:58Z,adv_1144,cmp_1144_2,preroll,desktop,AU,0.0104,USD
evt_f16477a5,click,2026-06-03T00:04:07Z,2026-06-03T16:06:32Z,adv_1137,cmp_1137_3,interstitial,mobile,CA,0.1732,USD
evt_ee6472ec,impression,2026-06-03T10:24:57Z,2026-06-03T23:09:34Z,adv_1116,cmp_1116_1,native_feed,mobile,CA,0.0122,USD
evt_ef64747f,impression,2026-06-03T01:59:01Z,2026-06-03T12:27:00Z,adv_1186,cmp_1186_2,banner_728x90,tablet,AU,0.0170,USD
evt_f4647c5e,click,2026-06-03T22:33:02Z,2026-06-03T05:07:15Z,adv_1116,cmp_1116_3,banner_728x90,ctv,IN,0.6624,USD
evt_f5647df1,impression,2026-06-03T08:59:35Z,2026-06-03T03:01:17Z,adv_1130,cmp_1130_3,banner_300x250,tablet,DE,0.0081,USD
evt_8661909d,impression,2026-06-03T22:05:55Z,2026-06-03T09:52:34Z,adv_1151,cmp_1151_3,preroll,desktop,unknown,0.0084,USD
evt_85618f0a,click,2026-06-03T09:02:49Z,2026-06-03T05:31:47Z,adv_1123,cmp_1123_1,preroll,tablet,unknown,0.8424,USD
evt_84618d77,impression,2026-06-03T22:31:08Z,2026-06-03T00:18:03Z,adv_1130,cmp_1130_3,native_feed,mobile,DE,0.0083,USD
evt_83618be4,impression,2026-06-03T00:21:07Z,2026-06-03T15:30:06Z,adv_1116,cmp_1116_3,preroll,mobile,,0.0146,USD
evt_82618a51,impression,2026-06-03T17:31:28Z,2026-06-03T23:50:03Z,adv_1179,cmp_1179_3,interstitial,mobile,IN,0.0169,USD
evt_816188be,click,2026-06-03T17:37:18Z,2026-06-03T14:47:38Z,adv_1186,cmp_1186_2,native_feed,mobile,US,0.2280,USD
evt_8061872b,impression,2026-06-03T21:30:21Z,2026-06-03T14:50:42Z,adv_1165,cmp_1165_3,interstitial,mobile,CA,0.0193,USD
evt_7f618598,impression,2026-06-03T06:13:37Z,2026-06-03T01:08:46Z,adv_1109,cmp_1109_3,native_feed,tablet,DE,0.0115,USD
evt_7e618405,impression,2026-06-03T08:20:32Z,2026-06-03T03:34:45Z,adv_1165,cmp_1165_2,native_feed,ctv,GB,0.0080,USD
evt_7d618272,impression,2026-06-03T18:06:31Z,2026-06-05T18:33:40Z,adv_1179,cmp_1179_3,interstitial,mobile,IN,0.0165,USD
evt_805f4894,impression,2026-06-03T00:04:51Z,2026-06-03T11:02:41Z,adv_1144,cmp_1144_1,banner_728x90,tablet,IN,0.0125,USD
evt_815f4a27,impression,2026-06-03T23:57:07Z,2026-06-03T12:45:53Z,adv_1158,cmp_1158_2,preroll,ctv,CA,0.0091,USD
evt_825f4bba,impression,2026-06-03T22:55:42Z,2026-06-03T09:49:29Z,adv_1165,cmp_1165_1,interstitial,ctv,DE,0.0050,USD
evt_835f4d4d,impression,2026-06-03T18:48:36Z,2026-06-03T22:57:49Z,adv_1137,cmp_1137_3,banner_728x90,desktop,GB,0.0113,INR
evt_7c5f4248,impression,2026-06-03T20:30:42Z,2026-06-03T02:07:06Z,adv_1179,cmp_1179_2,native_feed,mobile,CA,0.0126,INR
evt_7d5f43db,click,2026-06-03T12:05:42Z,2026-06-03T09:31:42Z,adv_1186,cmp_1186_1,banner_300x250,tablet,CA,0.8543,USD
